64,10
0.20635128,-0.71972674,-0.18444447,0.21790598,0.19583684,0.082676716,-0.629421,0.20748448,-0.08508958,-0.19748157
0.12018017,-0.34493956,0.19768174,-0.15611207,-0.28233966,0.043522626,-0.40576658,0.15032977,-0.46311858,0.30047333
-0.39437228,0.29402295,-0.647125,0.23096712,-0.3071004,0.26419216,-0.011941882,0.12870173,-0.6720947,0.30687484
-0.12877,0.2550341,-0.44559354,-0.31240812,-0.19189957,-0.30142587,0.18612835,0.056560352,0.24344987,-0.35264787
0.20767522,0.19228007,0.004599339,-0.58542246,0.21848452,-0.30229953,-0.43366525,0.27197793,-0.53121656,0.19311117
0.17618486,-0.039161313,0.13690534,-0.12349643,-0.49688727,-0.61603,0.20009537,-0.703303,0.13206235,0.03626685
-0.11251568,-0.5680603,0.15927105,-0.23512803,-0.33097342,-0.2976489,0.13221437,-0.26518202,0.21716496,0.14363535
0.039029755,-0.42673466,6.243185e-05,0.1394713,-0.4124288,-0.30445358,0.20343825,0.30920506,-0.5693205,0.13313326
0.063982435,-0.5679969,0.17401169,0.1964467,-0.17276946,-0.24271083,-0.27765,0.24056144,0.24194671,-0.6030722
0.16174501,0.1903759,-0.321095,-0.4285961,0.24470206,0.22761735,-0.5930536,0.23329437,-0.45623136,0.016271466
0.27005368,0.2828889,0.11042171,-0.75536555,0.07712009,-0.5936149,-0.4815135,-0.62706167,0.22523919,0.26998144
-0.18295984,-0.049609106,0.19571653,-0.27059466,-0.38606393,0.17550193,0.20822053,-0.5221709,-0.54062784,-0.2603766
0.1959577,-0.70212185,0.24465431,0.2406973,0.11818546,0.25516477,-0.021109778,0.30541706,-0.46511993,-0.8751592
-0.699547,0.038593326,0.21422462,0.0129250605,0.26963508,0.12012118,0.3149063,0.33214715,-0.43125236,-0.5738288
0.34028402,0.21804915,0.22918426,-0.08964054,0.07777035,-0.25609875,-0.4442722,0.38545972,-0.45044285,0.10373229
-0.49804467,-0.41115382,0.29911774,0.25115818,0.25458896,-0.1918886,0.26299444,0.12904267,-0.0651285,-0.5210441
-0.36208048,0.3081988,-0.23604877,-0.3356256,-0.034353383,-0.26024416,0.3483402,-0.026898675,-0.22398822,0.060029022
0.30612573,-0.41012138,0.22802235,-0.14775376,0.28410342,-0.2386195,0.2714027,-0.5074214,-0.008503881,-0.3991658
0.23068124,-0.7808785,0.05599527,0.07539099,0.16507067,0.08145843,-0.30848736,-0.20428424,0.22403492,0.22480978
-0.6134896,-0.6457338,0.23406853,-0.15328614,0.2265664,0.08689625,0.1563122,0.24637973,-0.7923724,-0.4437502
-0.31039104,-0.30164874,0.2972933,0.3059732,-0.21617344,-0.36099523,0.11257474,-0.20866324,0.056816746,0.172632
0.17859188,0.18322723,0.09105878,0.20052688,-0.41837278,0.15998805,0.17084676,-0.3964481,-0.37524536,-0.35516596
-0.46745294,-0.6294608,-0.035454053,0.22644506,0.21920672,0.2151333,0.046024952,-0.14166059,-0.58515054,-0.2032963
0.033040155,-0.01759098,-0.4056272,-0.5726753,0.29698688,-0.18675959,-0.32593176,0.29405886,0.17609636,0.2048626
0.32450062,0.24459878,0.3037681,0.100125514,-0.36371365,-0.14848357,0.24066642,-0.2072882,0.1974912,-0.51760685
